1537794.95291,3,-0.107,0.312,9.78,4,0.0,-0.0,-0.001,5,-0.506,-21.769,-20.869
1537794.97249,3,-0.095,0.309,9.79,4,-0.0,-0.0,0.0,5,-0.431,-21.694,-20.944
1537794.99207,3,-0.093,0.316,9.782,4,-0.001,0.001,0.0,5,-0.75,-21.806,-21.0
1537795.03124,3,-0.093,0.319,9.79,4,0.0,-0.0,0.001,5,-0.656,-21.619,-21.319
1537795.05082,3,-0.093,0.316,9.792,4,-0.0,0.001,0.0,5,-0.656,-21.656,-21.563
1537795.0704,3,-0.103,0.316,9.785,4,0.0,-0.0,0.001,5,-0.563,-21.694,-21.413
1537795.08998,3,-0.098,0.319,9.787,4,0.0,-0.0,0.0,5,-0.675,-21.619,-21.431
1537795.10957,3,-0.1,0.307,9.785,4,0.0,-0.0,0.0,5,-0.75,-21.638,-21.45
1537795.12915,3,-0.11,0.312,9.782,4,-0.001,0.001,0.0,5,-0.863,-21.806,-21.188
1537795.14873,3,-0.107,0.314,9.785,4,0.0,-0.001,-0.0,5,-0.638,-21.6,-21.3
1537795.16831,3,-0.098,0.316,9.787,4,-0.001,-0.0,0.0,5,-0.6,-21.6,-21.169
1537795.20748,3,-0.105,0.316,9.787,4,-0.0,0.001,0.0,5,-0.675,-21.319,-20.981
1537795.22706,3,-0.098,0.314,9.794,4,-0.001,0.001,-0.0,5,-0.544,-21.225,-20.888
1537795.24664,3,-0.1,0.312,9.778,4,-0.001,0.001,-0.0,5,-0.619,-21.3,-20.869
1537795.26622,3,-0.093,0.304,9.782,4,-0.0,-0.0,0.0,5,-0.469,-21.244,-20.794
1537795.30539,3,-0.107,0.316,9.78,4,-0.0,0.001,0.0,5,-0.581,-21.169,-20.906
1537795.32497,3,-0.107,0.316,9.775,4,-0.0,0.001,0.0,5,-0.619,-21.431,-20.794
1537795.36413,3,-0.112,0.316,9.782,4,-0.001,0.001,-0.0,5,-0.619,-21.581,-20.981
1537795.38372,3,-0.1,0.312,9.792,4,-0.0,0.001,-0.0,5,-0.506,-21.75,-21.056
1537795.4033,3,-0.095,0.307,9.785,4,-0.0,0.001,0.0,5,-0.6,-21.75,-21.113
1537795.42288,3,-0.086,0.307,9.794,4,-0.0,-0.0,0.0,5,-0.525,-21.863,-20.963
1537795.44246,3,-0.107,0.307,9.79,4,-0.0,-0.0,0.0,5,-0.488,-21.731,-21.225
1537795.46204,3,-0.095,0.307,9.78,4,0.0,-0.0,0.0,5,-0.356,-21.6,-21.413
1537795.48163,3,-0.103,0.309,9.775,4,-0.0,0.0,0.0,5,-0.356,-21.506,-21.563
1537795.50121,3,-0.105,0.307,9.787,4,-0.0,0.0,0.0,5,-0.713,-21.488,-21.675
1537795.54037,3,-0.105,0.309,9.782,4,0.001,-0.001,-0.0,5,-0.694,-21.244,-21.75
1537795.57954,3,-0.091,0.307,9.797,4,-0.0,-0.0,0.0,5,-0.675,-21.375,-21.9
1537795.59912,3,-0.105,0.312,9.787,4,-0.0,0.0,-0.0,5,-0.75,-21.638,-21.844
1537795.6187,3,-0.098,0.312,9.787,4,-0.001,0.0,0.0,5,-0.825,-22.031,-21.694
1537795.63828,3,-0.1,0.309,9.797,4,-0.001,0.0,0.0,5,-0.938,-21.9,-21.619
1537795.65786,3,-0.103,0.312,9.785,4,-0.001,0.0,0.0,5,-0.638,-21.881,-21.544
1537795.67745,3,-0.095,0.304,9.792,4,0.0,-0.0,0.0,5,-0.6,-21.788,-21.731
1537795.69703,3,-0.105,0.316,9.792,4,-0.0,-0.0,-0.0,5,-0.619,-21.9,-21.656
1537795.71661,3,-0.093,0.312,9.785,4,0.001,-0.0,0.0,5,-0.9,-21.75,-21.694
1537795.73619,3,-0.103,0.312,9.782,4,0.001,-0.001,-0.0,5,-0.956,-21.581,-21.769
1537795.75577,3,-0.105,0.309,9.78,4,-0.0,0.0,-0.0,5,-0.881,-21.544,-21.731
1537795.77536,3,-0.105,0.309,9.792,4,-0.001,0.001,0.0,5,-0.825,-21.263,-21.769
1537795.79494,3,-0.105,0.312,9.794,4,-0.001,0.0,0.0,5,-0.731,-21.45,-21.713
1537795.81452,3,-0.1,0.309,9.79,4,-0.001,0.0,-0.0,5,-0.75,-21.563,-21.563
1537795.8341,3,-0.103,0.316,9.782,4,0.001,-0.001,0.0,5,-0.994,-21.713,-21.675
1537795.85368,3,-0.1,0.314,9.782,4,-0.0,-0.0,0.0,5,-0.975,-21.694,-21.6
1537795.87327,3,-0.095,0.309,9.785,4,-0.0,0.0,0.0,5,-0.769,-21.863,-21.675
1537795.89285,3,-0.095,0.314,9.787,4,0.001,-0.001,-0.0,5,-0.656,-21.881,-21.413
1537795.91243,3,-0.093,0.312,9.787,4,-0.0,-0.0,0.0,5,-0.656,-21.938,-21.244
1537795.93201,3,-0.1,0.309,9.787,4,0.001,0.0,-0.0,5,-0.75,-21.938,-21.113
1537795.97118,3,-0.103,0.307,9.785,4,0.001,-0.0,-0.0,5,-0.881,-21.769,-21.3
1537796.01034,3,-0.103,0.309,9.785,4,-0.0,-0.0,0.0,5,-0.806,-21.938,-21.15
1537796.02992,3,-0.1,0.324,9.787,4,-0.0,-0.0,0.0,5,-0.788,-22.013,-21.169
1537796.04951,3,-0.103,0.312,9.782,4,0.001,-0.0,-0.0,5,-0.806,-22.088,-21.15
1537796.06909,3,-0.112,0.307,9.785,4,0.001,-0.001,0.0,5,-0.881,-21.788,-21.075
1537796.08867,3,-0.103,0.312,9.79,4,-0.0,0.0,-0.0,5,-1.013,-21.881,-21.075
1537796.10825,3,-0.098,0.316,9.785,4,0.001,-0.001,0.0,5,-0.919,-21.825,-21.169
1537796.12783,3,-0.11,0.309,9.78,4,0.001,-0.0,-0.0,5,-0.638,-21.863,-21.169
1537796.167,3,-0.1,0.314,9.782,4,-0.0,-0.0,-0.0,5,-0.45,-21.788,-20.869
1537796.18658,3,-0.103,0.304,9.773,4,-0.001,0.0,0.0,5,-0.619,-21.806,-20.756
1537796.20616,3,-0.095,0.309,9.785,4,0.001,-0.001,0.0,5,-0.413,-21.694,-20.681
1537796.24533,3,-0.095,0.314,9.785,4,-0.0,0.0,0.0,5,-0.281,-21.75,-20.606
1537796.26491,3,-0.095,0.314,9.794,4,-0.0,0.0,0.0,5,0.019,-21.581,-20.438
1537796.28449,3,-0.1,0.309,9.79,4,-0.0,-0.0,0.0,5,-0.038,-21.769,-20.288
1537796.30407,3,-0.1,0.307,9.78,4,-0.001,0.0,0.0,5,-0.356,-21.656,-20.231
1537796.32366,3,-0.103,0.314,9.787,4,-0.0,-0.0,0.0,5,-0.356,-21.506,-20.288
1537796.34324,3,-0.095,0.314,9.79,4,-0.001,0.0,0.0,5,-0.563,-21.525,-20.306
1537796.36282,3,-0.098,0.321,9.782,4,0.0,-0.0,-0.0,5,-0.413,-21.206,-20.4
1537796.3824,3,-0.098,0.316,9.785,4,0.0,-0.001,-0.0,5,-0.713,-21.169,-20.569
1537796.40198,3,-0.098,0.314,9.775,4,0.0,-0.001,-0.0,5,-0.844,-21.244,-20.831
1537796.42157,3,-0.103,0.312,9.782,4,0.0,-0.0,0.0,5,-0.919,-21.131,-21.225
1537796.44115,3,-0.11,0.312,9.787,4,0.0,-0.0,0.0,5,-1.069,-20.963,-21.338
1537796.46073,3,-0.103,0.309,9.79,4,-0.001,0.001,0.0,5,-0.975,-21.15,-21.338
1537796.48031,3,-0.105,0.312,9.79,4,0.0,-0.0,-0.0,5,-1.069,-21.3,-21.506
1537796.51948,3,-0.095,0.302,9.787,4,-0.0,-0.0,0.0,5,-1.088,-21.656,-21.619
1537796.53906,3,-0.117,0.314,9.785,4,-0.001,-0.0,0.0,5,-0.975,-21.694,-21.788
1537796.55864,3,-0.103,0.309,9.78,4,-0.0,0.001,-0.0,5,-0.9,-21.619,-21.844
1537796.57822,3,-0.098,0.312,9.79,4,-0.0,0.001,0.0,5,-0.788,-21.919,-21.675
1537796.5978,3,-0.095,0.319,9.782,4,-0.0,-0.0,-0.0,5,-0.675,-22.088,-21.75
1537796.61739,3,-0.1,0.304,9.787,4,0.0,-0.0,0.0,5,-0.6,-22.069,-21.675
1537796.63697,3,-0.095,0.314,9.792,4,-0.0,-0.0,0.0,5,-0.6,-21.919,-21.413
1537796.65655,3,-0.098,0.302,9.782,4,0.001,-0.001,0.0,5,-0.788,-22.106,-21.356
1537796.69572,3,-0.1,0.316,9.792,4,0.0,-0.0,0.0,5,-0.694,-21.956,-20.925
1537796.7153,3,-0.095,0.314,9.787,4,-0.0,0.001,0.0,5,-0.731,-22.106,-20.925
1537796.73488,3,-0.107,0.297,9.787,4,-0.001,0.001,0.0,5,-0.956,-21.919,-20.925
1537796.75446,3,-0.1,0.312,9.79,4,-0.0,0.001,0.0,5,-0.956,-21.881,-20.981
1537796.77404,3,-0.093,0.304,9.79,4,-0.001,0.001,0.0,5,-0.881,-21.675,-20.963
1537796.79363,3,-0.098,0.312,9.782,4,0.0,-0.0,0.0,5,-0.788,-21.581,-21.319
1537796.83279,3,-0.1,0.307,9.792,4,-0.0,0.001,0.0,5,-0.638,-21.506,-21.169
1537796.85237,3,-0.107,0.314,9.797,4,0.0,-0.001,0.0,5,-0.488,-21.375,-21.45
1537796.87195,3,-0.1,0.307,9.79,4,0.0,-0.001,0.0,5,-0.375,-21.3,-21.525
1537796.89154,3,-0.107,0.309,9.79,4,-0.0,0.001,-0.0,5,-0.544,-21.525,-21.563
1537796.91112,3,-0.107,0.309,9.792,4,-0.0,-0.0,0.0,5,-0.769,-21.525,-21.469
1537796.9307,3,-0.11,0.312,9.794,4,0.0,-0.0,-0.0,5,-1.069,-21.581,-21.525
1537796.95028,3,-0.103,0.312,9.79,4,-0.0,-0.0,-0.0,5,-0.975,-21.731,-21.206
1537796.96986,3,-0.098,0.319,9.787,4,0.0,-0.0,-0.0,5,-1.313,-21.675,-21.15
1537796.98945,3,-0.091,0.309,9.79,4,-0.001,0.001,0.0,5,-1.35,-21.488,-21.206
1537797.00903,3,-0.095,0.312,9.792,4,0.0,-0.001,0.0,5,-1.444,-21.675,-21.169
1537797.02861,3,-0.095,0.309,9.787,4,-0.0,-0.0,0.0,5,-1.444,-21.731,-21.075
1537797.04819,3,-0.105,0.309,9.794,4,0.0,-0.001,0.0,5,-1.069,-21.638,-21.113
1537797.06778,3,-0.107,0.309,9.79,4,-0.0,0.0,-0.0,5,-0.9,-21.581,-20.963
1537797.12652,3,-0.098,0.307,9.785,4,-0.0,0.0,-0.0,5,-0.975,-21.75,-21.131
1537797.16569,3,-0.098,0.307,9.79,4,-0.0,-0.0,0.0,5,-0.338,-21.788,-21.131
1537797.20485,3,-0.105,0.314,9.797,4,-0.0,-0.0,-0.0,5,-0.394,-21.694,-21.131
1537797.22443,3,-0.093,0.3,9.79,4,-0.0,0.0,0.0,5,-0.544,-21.788,-21.131
1537797.24401,3,-0.095,0.309,9.794,4,0.0,-0.001,0.0,5,-0.506,-21.581,-21.244
1537797.28318,3,-0.105,0.304,9.794,4,-0.0,-0.0,-0.0,5,-0.619,-21.356,-21.169
1537797.30276,3,-0.107,0.309,9.792,4,-0.0,0.0,0.0,5,-0.863,-21.431,-21.131
1537797.32234,3,-0.11,0.314,9.785,4,0.0,-0.001,0.0,5,-0.863,-21.338,-21.319
1537797.34193,3,-0.1,0.316,9.792,4,0.0,-0.0,0.0,5,-0.863,-21.394,-21.263
1537797.36151,3,-0.107,0.307,9.787,4,-0.0,-0.0,-0.0,5,-1.013,-21.413,-21.15
1537797.38109,3,-0.095,0.309,9.792,4,-0.0,0.0,0.0,5,-1.05,-21.356,-20.869
1537797.40067,3,-0.095,0.307,9.794,4,-0.0,0.0,0.0,5,-0.919,-21.488,-20.963
1537797.42025,3,-0.105,0.314,9.797,4,-0.001,-0.0,-0.0,5,-0.75,-21.563,-20.944
1537797.45942,3,-0.112,0.307,9.792,4,0.0,-0.001,-0.0,5,-0.769,-21.675,-21.319
1537797.479,3,-0.112,0.302,9.782,4,-0.0,-0.0,0.0,5,-0.731,-21.6,-21.244
1537797.49858,3,-0.11,0.309,9.799,4,0.0,0.0,0.0,5,-0.806,-21.619,-21.281
1537797.51816,3,-0.105,0.319,9.79,4,-0.0,-0.0,0.0,5,-0.488,-21.806,-21.413
1537797.53775,3,-0.098,0.319,9.792,4,-0.001,0.001,0.0,5,-0.488,-21.713,-21.694
1537797.55733,3,-0.091,0.302,9.794,4,-0.001,0.001,0.0,5,-0.525,-21.769,-21.563
1537797.57691,3,-0.11,0.307,9.787,4,-0.001,0.001,0.0,5,-0.694,-21.656,-21.525
1537797.59649,3,-0.11,0.304,9.792,4,-0.001,0.001,0.0,5,-0.844,-21.713,-21.244
1537797.61608,3,-0.103,0.312,9.792,4,0.0,0.001,-0.0,5,-0.619,-21.675,-21.094
1537797.65524,3,-0.1,0.302,9.782,4,-0.0,-0.0,0.0,5,-0.469,-21.863,-21.244
1537797.67482,3,-0.098,0.316,9.778,4,-0.0,-0.0,0.0,5,-0.675,-21.75,-21.131
1537797.6944,3,-0.1,0.312,9.785,4,-0.0,0.001,0.0,5,-0.563,-21.731,-21.206
1537797.73357,3,-0.11,0.309,9.79,4,-0.0,-0.0,-0.0,5,-0.731,-22.031,-21.244
1537797.77273,3,-0.103,0.309,9.794,4,-0.0,-0.001,0.001,5,-0.638,-22.013,-21.619
1537797.79231,3,-0.1,0.302,9.79,4,-0.001,-0.0,-0.0,5,-0.844,-22.219,-21.581
1537797.8119,3,-0.1,0.302,9.787,4,0.001,-0.0,0.0,5,-0.788,-22.069,-21.319
1537797.85106,3,-0.105,0.307,9.787,4,-0.0,-0.0,0.0,5,-0.694,-21.956,-21.225
1537797.87064,3,-0.107,0.304,9.792,4,-0.0,-0.0,-0.0,5,-0.619,-21.825,-21.281
1537797.90981,3,-0.1,0.321,9.787,4,0.001,-0.001,0.0,5,-0.656,-21.413,-21.094
1537797.92939,3,-0.1,0.307,9.785,4,-0.0,-0.0,-0.0,5,-0.656,-21.375,-20.85
1537797.94897,3,-0.105,0.312,9.792,4,0.001,-0.0,-0.0,5,-0.638,-21.263,-21.075
1537797.98814,3,-0.105,0.316,9.79,4,0.001,-0.0,0.0,5,-0.769,-21.169,-21.394
1537798.00772,3,-0.105,0.312,9.797,4,0.0,0.0,0.0,5,-0.75,-21.056,-21.338
1537798.04688,3,-0.103,0.302,9.785,4,0.001,-0.0,0.0,5,-0.9,-20.981,-21.394
1537798.10563,3,-0.1,0.309,9.79,4,0.002,-0.001,0.0,5,-0.938,-21.0,-21.413
1537798.16438,3,-0.093,0.314,9.787,4,0.001,-0.0,0.0,5,-1.181,-21.281,-21.563
1537798.18396,3,-0.098,0.314,9.787,4,0.001,-0.0,0.0,5,-1.219,-21.375,-21.656
1537798.22312,3,-0.107,0.312,9.797,4,0.001,-0.0,0.001,5,-1.256,-21.375,-21.525
1537798.2427,3,-0.103,0.314,9.794,4,-0.0,-0.001,-0.0,5,-1.35,-21.225,-21.619
1537798.26229,3,-0.105,0.304,9.792,4,-0.0,-0.0,0.0,5,-1.5,-21.3,-21.656
1537798.28187,3,-0.105,0.312,9.787,4,0.0,-0.0,0.0,5,-1.463,-21.45,-21.938
1537798.32103,3,-0.095,0.307,9.799,4,-0.0,-0.0,-0.0,5,-1.331,-21.6,-21.769
1537798.3602,3,-0.107,0.312,9.785,4,0.0,-0.001,-0.0,5,-1.238,-21.6,-21.994
1537798.39936,3,-0.1,0.312,9.787,4,0.0,-0.0,0.0,5,-0.994,-21.731,-21.581
1537798.41894,3,-0.103,0.302,9.799,4,0.001,-0.001,0.0,5,-0.956,-21.544,-21.488
1537798.43853,3,-0.112,0.312,9.787,4,0.002,-0.001,-0.0,5,-1.069,-21.6,-21.413
1537798.47769,3,-0.112,0.309,9.792,4,-0.0,-0.0,0.0,5,-1.088,-21.413,-21.356
1537798.49727,3,-0.11,0.314,9.787,4,0.0,-0.0,-0.0,5,-1.106,-21.544,-21.338
1537798.51685,3,-0.103,0.307,9.797,4,-0.0,-0.0,0.0,5,-1.425,-21.394,-21.094
1537798.53644,3,-0.103,0.314,9.787,4,0.0,-0.001,0.0,5,-1.331,-21.45,-21.319
1537798.55602,3,-0.105,0.312,9.787,4,0.0,-0.001,0.0,5,-1.481,-21.45,-21.394
1537798.59518,3,-0.105,0.314,9.785,4,-0.0,0.001,0.0,5,-1.256,-21.45,-21.338
1537798.61477,3,-0.103,0.309,9.804,4,0.0,0.001,0.0,5,-1.088,-21.619,-21.319
1537798.63435,3,-0.107,0.307,9.792,4,-0.0,0.0,-0.0,5,-1.313,-21.713,-21.225
1537798.65393,3,-0.095,0.309,9.792,4,0.0,0.0,-0.0,5,-1.313,-21.563,-21.094
1537798.67351,3,-0.1,0.302,9.785,4,-0.001,0.0,0.0,5,-1.275,-21.563,-21.15
1537798.69309,3,-0.105,0.316,9.785,4,0.0,0.0,-0.0,5,-1.538,-21.488,-20.906
1537798.71268,3,-0.098,0.307,9.806,4,0.0,-0.001,-0.0,5,-1.369,-21.563,-21.131
1537798.73226,3,-0.1,0.312,9.785,4,-0.001,0.0,0.0,5,-1.406,-21.375,-20.813
1537798.75184,3,-0.095,0.319,9.794,4,-0.001,0.0,-0.0,5,-1.5,-21.563,-21.038
1537798.77142,3,-0.093,0.319,9.797,4,0.0,0.0,-0.0,5,-1.744,-21.263,-21.15
1537798.81059,3,-0.098,0.304,9.792,4,-0.001,0.0,0.0,5,-1.406,-21.075,-21.225
1537798.83017,3,-0.103,0.307,9.794,4,0.0,0.0,0.0,5,-1.2,-21.15,-21.375
1537798.84975,3,-0.1,0.319,9.787,4,-0.001,0.0,-0.0,5,-1.125,-21.131,-21.394
1537798.86933,3,-0.105,0.309,9.79,4,-0.001,-0.0,-0.0,5,-1.275,-21.094,-21.206
1537798.9085,3,-0.107,0.304,9.797,4,0.0,0.0,0.0,5,-0.975,-21.319,-21.375
1537798.94766,3,-0.105,0.307,9.792,4,0.0,0.0,-0.0,5,-0.6,-21.488,-21.469
1537798.96724,3,-0.098,0.309,9.79,4,0.0,0.001,0.0,5,-0.806,-21.506,-21.619
1537799.02599,3,-0.1,0.302,9.782,4,0.0,-0.0,0.0,5,-0.825,-21.375,-21.6
1537799.04557,3,-0.093,0.304,9.794,4,0.0,0.0,0.0,5,-0.75,-21.056,-21.806
1537799.06516,3,-0.1,0.314,9.792,4,-0.0,0.0,-0.0,5,-0.694,-20.794,-21.788
1537799.10432,3,-0.107,0.307,9.792,4,0.0,0.001,0.0,5,-0.694,-20.888,-21.788
1537799.14348,3,-0.103,0.304,9.799,4,0.0,0.001,0.0,5,-0.656,-21.131,-21.375
1537799.18265,3,-0.1,0.314,9.794,4,0.0,0.0,0.0,5,-0.413,-21.206,-21.769
1537799.20223,3,-0.093,0.319,9.794,4,0.0,0.0,0.0,5,-0.525,-21.469,-21.656
1537799.22181,3,-0.093,0.316,9.792,4,-0.002,0.001,0.0,5,-0.525,-21.281,-21.806
1537799.24139,3,-0.103,0.314,9.792,4,-0.0,0.0,-0.0,5,-0.731,-21.506,-21.656
1537799.26098,3,-0.107,0.314,9.787,4,0.0,0.0,-0.0,5,-0.731,-21.319,-21.788
1537799.28056,3,-0.098,0.316,9.79,4,-0.0,0.0,0.0,5,-0.713,-21.394,-21.9
1537799.31972,3,-0.093,0.312,9.79,4,0.001,-0.001,0.0,5,-0.9,-21.206,-21.675
1537799.33931,3,-0.095,0.307,9.799,4,0.001,-0.001,0.0,5,-1.013,-21.506,-21.375
1537799.35889,3,-0.095,0.309,9.804,4,0.001,-0.001,0.0,5,-1.144,-21.375,-21.375
1537799.37847,3,-0.105,0.312,9.797,4,-0.0,-0.001,-0.0,5,-1.125,-21.413,-21.169
1537799.39805,3,-0.091,0.312,9.792,4,-0.001,0.001,-0.0,5,-0.994,-21.413,-21.3
1537799.41763,3,-0.107,0.314,9.794,4,-0.002,0.001,0.0,5,-1.181,-21.506,-21.356
1537799.4568,3,-0.088,0.319,9.792,4,-0.0,0.0,0.0,5,-1.181,-21.469,-21.169
1537799.47638,3,-0.107,0.314,9.797,4,0.0,-0.001,-0.0,5,-1.2,-21.581,-21.188
1537799.51555,3,-0.093,0.312,9.794,4,0.001,-0.001,-0.0,5,-0.844,-21.394,-21.038
1537799.53513,3,-0.098,0.316,9.804,4,0.0,-0.001,0.0,5,-0.769,-21.544,-21.056
1537799.55471,3,-0.105,0.309,9.794,4,-0.0,0.0,0.0,5,-0.881,-21.656,-21.169
1537799.57429,3,-0.091,0.316,9.792,4,-0.001,0.001,-0.0,5,-0.919,-21.581,-21.188
1537799.59387,3,-0.103,0.307,9.799,4,-0.001,0.001,0.0,5,-0.844,-21.788,-21.206
1537799.61346,3,-0.105,0.316,9.797,4,-0.001,0.001,-0.0,5,-0.731,-21.806,-21.281
1537799.63304,3,-0.093,0.312,9.794,4,-0.0,0.001,-0.0,5,-0.544,-21.563,-21.431
1537799.65262,3,-0.095,0.319,9.802,4,0.0,0.0,0.0,5,-0.694,-21.881,-21.563
1537799.69179,3,-0.103,0.312,9.797,4,0.0,-0.001,-0.0,5,-0.581,-21.506,-21.769
1537799.71137,3,-0.098,0.321,9.792,4,-0.002,0.001,0.0,5,-0.6,-21.488,-21.563
1537799.73095,3,-0.1,0.314,9.799,4,-0.001,0.001,-0.0,5,-0.544,-21.544,-21.713
