67533.05698,  -3.000,-19.000,-11.750
67533.07698,  -3.000,-18.750,-11.062
67533.09696,  -3.188,-18.875,-10.812
67533.11699,  -3.000,-18.625,-10.938
67533.13698,  -3.438,-18.750,-11.312
67533.15698,  -3.312,-18.500,-11.188
67533.17698,  -3.312,-18.625,-11.062
67533.19707,  -3.312,-18.750,-11.125
67533.21697,  -3.625,-18.938,-10.125
67533.23698,  -3.312,-19.000,-10.375
67533.25698,  -3.125,-18.750,-10.500
67533.27698,  -3.438,-19.000,-10.375
67533.29697,  -3.125,-18.875,-10.188
67533.31699,  -3.000,-18.875,-10.125
67533.33699,  -2.688,-19.062,-10.438
67533.35698,  -2.875,-18.750,-10.312
67533.37696,  -2.500,-18.562,-11.438
67533.39702,  -2.875,-18.562,-11.500
67533.41699,  -3.000,-19.000,-11.438
67533.43697,  -2.688,-19.000,-11.625
67533.45700,  -3.188,-19.125,-11.688
67533.47698,  -3.250,-19.312,-11.438
67533.49696,  -3.312,-19.250,-11.250
67533.51697,  -3.312,-19.438,-11.375
67533.53699,  -3.312,-19.438,-11.188
67533.55698,  -3.312,-19.438,-11.188
67533.57697,  -3.125,-19.125,-10.938
67533.59698,  -3.312,-19.062,-10.875
67533.61696,  -2.875,-19.000,-11.000
67533.63698,  -3.000,-18.938,-11.375
67533.65696,  -3.062,-18.938,-11.312
67533.67671,  -3.125,-19.062,-11.000
67533.69695,  -2.875,-19.062,-10.875
67533.71696,  -2.812,-19.000,-11.000
67533.73672,  -2.938,-19.250,-11.188
67533.75671,  -2.938,-19.375,-11.062
67533.77701,  -2.812,-19.125,-10.812
67533.79696,  -2.812,-19.188,-10.438
67533.81697,  -2.688,-19.062,-10.562
67533.83699,  -2.562,-18.938,-10.812
67533.85699,  -2.812,-18.938,-10.938
67533.87696,  -2.688,-18.875,-11.125
67533.89695,  -2.562,-18.812,-11.125
67533.91696,  -2.688,-18.562,-11.250
67533.93699,  -3.000,-18.688,-11.312
67533.95699,  -2.875,-18.875,-11.625
67533.97698,  -2.875,-18.875,-11.688
67533.99696,  -2.812,-18.688,-11.688
67534.01698,  -2.812,-18.688,-11.500
67534.03697,  -3.062,-18.625,-11.250
67534.05695,  -3.312,-18.500,-11.250
67534.07699,  -3.188,-18.375,-11.125
67534.09698,  -3.312,-18.688,-11.375
67534.11696,  -3.500,-18.625,-11.500
67534.13696,  -3.500,-18.625,-11.500
67534.15699,  -3.750,-18.938,-10.188
67534.17700,  -3.500,-18.562,-10.250
67534.19697,  -3.312,-18.562,-10.250
67534.21699,  -3.312,-19.000,-10.312
67534.23699,  -3.125,-19.188,-10.375
67534.25697,  -2.688,-18.875,-10.125
67534.27696,  -2.562,-18.750,-10.125
67534.29699,  -2.375,-18.938,-10.000
67534.31700,  -2.375,-18.750,-11.250
67534.33698,  -2.375,-19.125,-11.312
67534.35709,  -2.375,-19.062,-11.375
67534.37709,  -2.125,-18.438,-11.438
67534.39679,  -2.250,-18.625,-11.438
67534.41678,  -2.500,-19.125,-11.375
67534.43680,  -2.312,-19.062,-11.312
67534.45678,  -2.312,-19.188,-11.188
67534.47675,  -2.312,-19.500,-11.250
67534.49678,  -2.562,-20.188,-11.375
67534.51678,  -2.500,-20.562,-11.312
67534.53678,  -2.750,-21.375,-11.375
67534.55679,  -2.625,-21.438,-11.375
67534.57678,  -2.312,-21.438,-11.188
67534.59676,  -2.562,-21.438,-11.125
67534.61676,  -2.812,-21.062,-11.125
67534.63685,  -2.688,-20.812,-11.188
67534.65684,  -2.750,-20.062,-11.125
67534.67686,  -2.875,-19.750,-11.188
67534.69689,  -2.625,-19.438,-11.062
67534.71697,  -2.812,-19.000,-11.250
67534.73699,  -2.875,-18.500,-11.250
67534.75698,  -2.875,-18.500,-11.375
67534.77699,  -2.750,-18.562,-11.438
67534.79697,  -2.875,-18.688,-11.500
67534.81697,  -2.812,-18.875,-11.562
67534.83700,  -2.500,-18.750,-11.562
67534.85699,  -2.688,-18.438,-11.625
67534.87698,  -2.562,-18.438,-11.625
67534.89696,  -2.750,-18.438,-11.812
67534.91705,  -2.750,-18.375,-11.688
67534.93697,  -3.000,-18.438,-11.688
67534.95698,  -3.188,-18.375,-11.500
67534.97699,  -3.188,-18.375,-11.562
67534.99698,  -3.500,-18.312,-11.438
67535.01697,  -3.375,-18.625,-11.250
67535.03695,  -3.375,-18.625,-11.375
67535.05699,  -3.438,-18.750,-11.188
67535.07699,  -3.312,-18.688,-11.375
67535.09696,  -2.875,-18.562,-10.188
67535.11699,  -2.688,-18.750,-10.250
67535.13697,  -2.688,-18.750,-10.000
67535.15697,  -2.562,-18.938,-10.125
67535.17701,  -2.688,-18.750,-10.188
67535.19699,  -2.812,-18.750,-10.000
67535.21697,  -2.562,-18.750,-10.062
67535.23670,  -2.375,-19.062,-10.125
67535.25671,  -2.438,-19.312,-11.125
67535.27671,  -2.375,-18.875,-11.188
67535.29698,  -2.500,-18.688,-11.188
67535.31699,  -2.438,-18.438,-11.250
67535.33698,  -2.250,-18.688,-11.062
67535.35697,  -2.250,-18.875,-11.062
67535.37696,  -2.625,-19.000,-11.188
67535.39699,  -2.812,-18.938,-11.062
67535.41698,  -2.875,-18.688,-11.188
67535.43696,  -2.875,-18.812,-11.312
67535.45700,  -2.875,-18.938,-11.250
67535.47697,  -3.000,-19.062,-11.000
67535.49698,  -3.000,-18.625,-11.062
67535.51686,  -2.875,-18.500,-11.188
67535.53685,  -2.688,-18.500,-11.000
67535.55680,  -2.688,-18.688,-11.000
67535.57679,  -3.000,-18.812,-11.000
67535.59682,  -2.938,-19.125,-10.625
67535.61681,  -3.000,-19.125,-10.938
67535.63680,  -3.125,-19.438,-11.000
67535.65678,  -3.375,-19.875,-11.062
67535.67685,  -3.250,-20.000,-10.875
67535.69683,  -3.188,-20.125,-10.875
67535.71687,  -3.188,-19.875,-10.938
67535.73689,  -2.875,-19.688,-11.000
67535.75698,  -3.125,-19.375,-11.250
67535.77699,  -2.812,-19.375,-11.188
67535.79699,  -2.688,-18.875,-11.375
67535.81696,  -2.562,-18.812,-11.375
67535.83696,  -2.688,-18.812,-11.312
67535.85695,  -2.812,-18.688,-11.500
67535.87698,  -2.750,-18.562,-11.375
67535.89698,  -3.312,-18.812,-11.438
67535.91696,  -2.875,-18.938,-11.312
67535.93700,  -3.000,-19.125,-11.312
67535.95700,  -3.125,-19.250,-11.250
67535.97697,  -3.250,-19.375,-11.062
67535.99693,  -3.250,-19.438,-11.250
67536.01699,  -3.250,-19.375,-11.000
67536.03697,  -2.562,-19.562,-10.562
67536.05704,  -2.000,-19.312,-10.375
67536.07699,  -2.125,-19.250,-10.250
67536.09697,  -2.312,-19.375,-10.312
67536.11697,  -2.188,-19.438,-10.312
67536.13696,  -2.125,-19.312,-10.562
67536.15672,  -2.000,-19.188,-10.625
67536.17700,  -2.000,-19.188,-10.812
67536.19697,  -2.562,-19.000,-11.500
67536.21698,  -2.688,-19.000,-11.625
67536.23697,  -2.875,-19.125,-11.812
67536.25696,  -2.688,-18.688,-11.750
67536.27696,  -2.750,-18.438,-11.812
67536.29697,  -3.062,-18.250,-11.812
67536.31698,  -2.750,-18.250,-11.625
67536.33696,  -2.750,-18.125,-11.750
67536.35699,  -2.938,-18.250,-11.438
67536.37699,  -2.875,-18.500,-11.312
67536.39698,  -2.938,-18.188,-11.062
67536.41694,  -2.938,-18.312,-11.000
67536.43699,  -2.750,-18.625,-10.750
67536.45697,  -2.562,-18.750,-10.562
67536.47695,  -3.000,-18.625,-10.750
67536.49699,  -2.938,-19.062,-10.750
67536.51699,  -3.125,-19.125,-10.938
67536.53696,  -3.125,-19.250,-11.062
67536.55699,  -2.938,-19.312,-11.438
67536.57698,  -3.062,-19.438,-11.500
67536.59698,  -3.000,-19.312,-11.688
67536.61698,  -2.750,-19.500,-11.688
67536.63698,  -2.750,-19.625,-11.625
67536.65698,  -2.812,-19.125,-11.438
67536.67697,  -2.375,-18.688,-11.375
67536.69697,  -2.562,-18.438,-11.438
67536.71699,  -2.438,-18.500,-11.125
67536.73698,  -2.250,-18.125,-11.000
67536.75697,  -2.438,-18.250,-11.000
67536.77698,  -2.750,-18.250,-11.125
67536.79697,  -2.750,-18.188,-11.062
67536.81669,  -2.875,-18.250,-11.250
67536.83699,  -3.062,-18.375,-11.500
67536.85698,  -3.062,-18.250,-11.500
67536.87669,  -3.312,-18.625,-11.562
67536.89695,  -3.625,-18.938,-11.875
67536.91698,  -3.438,-18.938,-11.688
67536.93698,  -3.438,-18.938,-11.562
67536.95698,  -3.188,-18.812,-11.438
67536.97701,  -2.625,-19.562,-10.812
67536.99698,  -2.562,-19.562,-10.812
67537.01697,  -2.688,-19.875,-10.688
67537.03697,  -2.562,-19.688,-10.750
67537.05700,  -2.312,-19.688,-10.625
67537.07697,  -2.438,-19.688,-10.688
67537.09668,  -2.312,-19.562,-10.812
67537.11698,  -2.438,-19.688,-10.938
67537.13697,  -2.875,-19.000,-11.250
67537.15697,  -3.125,-19.125,-11.125
67537.17699,  -3.000,-18.812,-11.000
67537.19705,  -3.125,-18.938,-11.000
67537.21697,  -3.000,-18.938,-10.812
67537.23696,  -2.875,-18.750,-10.875
67537.25699,  -3.125,-18.812,-11.000
67537.27699,  -3.062,-18.750,-11.188
67537.29697,  -2.875,-18.688,-11.438
67537.31699,  -2.750,-18.688,-11.375
67537.33698,  -2.938,-19.188,-11.688
67537.35697,  -3.125,-19.000,-11.688
67537.37697,  -3.188,-18.812,-11.812
67537.39698,  -3.500,-19.000,-11.812
67537.41697,  -3.562,-19.062,-11.562
67537.43697,  -3.750,-18.938,-11.375
67537.45698,  -4.500,-19.562,-11.000
67537.47699,  -4.250,-19.312,-11.000
67537.49699,  -4.125,-18.812,-11.000
67537.51697,  -3.938,-19.000,-10.812
67537.53700,  -4.062,-19.125,-10.625
67537.55697,  -3.938,-19.125,-10.750
67537.57697,  -3.625,-18.875,-10.875
67537.59700,  -3.500,-18.938,-11.062
67537.61699,  -2.750,-18.250,-11.312
67537.63697,  -2.875,-18.500,-11.250
67537.65697,  -2.875,-18.500,-11.375
67537.67698,  -2.688,-18.375,-11.500
67537.69672,  -2.375,-18.312,-11.625
67537.71698,  -2.125,-18.250,-11.438
67537.73699,  -2.125,-18.250,-11.312
67537.75698,  -2.188,-18.562,-11.188
67537.77671,  -2.188,-18.688,-11.375
67537.79698,  -2.188,-18.750,-11.688
67537.81704,  -2.062,-18.875,-11.438
67537.83698,  -2.188,-19.062,-11.250
67537.85697,  -2.312,-19.438,-11.250
67537.87699,  -2.312,-19.438,-11.312
67537.89700,  -2.438,-19.625,-11.375
67537.91698,  -2.000,-19.625,-11.125
67537.93702,  -2.250,-19.938,-10.812
67537.95699,  -2.438,-19.750,-10.438
67537.97700,  -2.375,-19.875,-10.562
67537.99697,  -2.312,-19.625,-10.688
67538.01698,  -2.500,-19.312,-10.875
67538.03700,  -2.500,-19.188,-10.938
67538.05698,  -2.500,-19.125,-11.125
67538.07698,  -2.812,-19.000,-11.250
67538.09698,  -2.688,-18.562,-11.188
67538.11697,  -2.438,-18.438,-11.250
67538.13670,  -2.438,-18.438,-11.375
67538.15701,  -2.562,-18.438,-11.438
67538.17698,  -2.688,-18.500,-11.250
67538.19695,  -2.812,-18.688,-11.312
67538.21698,  -2.938,-18.938,-11.312
67538.23699,  -3.000,-18.688,-11.312
67538.25697,  -2.938,-18.938,-11.312
67538.27697,  -3.125,-19.125,-11.125
67538.29697,  -3.250,-19.062,-10.938
67538.31697,  -3.000,-19.125,-11.000
67538.33698,  -2.938,-19.125,-11.125
67538.35698,  -3.000,-18.938,-11.000
67538.37698,  -2.875,-18.625,-10.938
67538.39697,  -3.750,-18.875,-10.438
67538.41671,  -4.062,-19.438, -9.062
67538.43698,  -3.688,-20.000, -7.812
67538.45697,  -3.938,-20.500, -6.500
67538.47697,  -4.125,-20.625, -6.438
67538.49698,  -3.938,-20.625, -6.500
67538.51698,  -3.812,-20.438, -6.375
67538.53696,  -3.875,-20.312, -6.188
67538.55699,  -3.000,-20.250, -6.875
67538.57698,  -2.750,-19.625, -8.250
67538.59699,  -2.812,-18.750,-10.000
67538.61696,  -2.938,-18.250,-11.375
67538.63674,  -2.938,-18.250,-11.375
67538.65698,  -3.125,-18.750,-11.188
67538.67695,  -3.125,-19.062,-11.312
67538.69699,  -2.875,-19.000,-11.375
67538.71699,  -3.188,-18.938,-11.125
67538.73693,  -3.312,-19.188,-11.188
67538.75698,  -3.562,-19.500,-11.062
67538.77698,  -3.250,-19.688,-11.125
67538.79697,  -3.250,-19.375,-11.188
67538.81696,  -3.125,-19.250,-11.312
67538.83699,  -3.000,-19.000,-11.375
67538.85697,  -3.312,-19.250,-11.312
67538.87697,  -3.250,-19.375,-11.500
67538.89694,  -3.125,-19.125,-11.500
67538.91699,  -3.125,-19.062,-11.188
67538.93696,  -3.188,-18.938,-11.188
67538.95698,  -3.125,-19.250,-11.062
67538.97698,  -3.312,-19.062,-11.125
67538.99697,  -3.312,-19.375,-11.062
67539.01696,  -3.250,-19.250,-11.312
67539.03697,  -3.250,-19.062,-11.312
67539.05700,  -3.312,-19.125,-11.625
67539.07697,  -3.125,-19.312,-11.812
67539.09695,  -2.812,-19.188,-11.750
67539.11698,  -2.812,-19.188,-11.500
67539.13672,  -2.625,-19.188,-11.250
67539.15672,  -2.688,-19.125,-11.375
67539.17680,  -2.625,-19.000,-11.062
67539.19679,  -2.438,-19.438,-10.875
67539.21678,  -2.562,-19.562,-10.750
67539.23682,  -2.625,-19.125,-10.688
67539.25687,  -3.062,-19.250,-10.750
67539.27688,  -3.000,-19.062,-11.062
67539.29695,  -3.125,-19.062,-11.188
67539.31699,  -3.250,-19.188,-11.062
67539.33698,  -3.438,-19.500,-10.500
67539.35698,  -3.438,-19.000,-10.562
67539.37703,  -3.438,-19.000,-10.562
67539.39700,  -3.438,-19.000,-10.688
67539.41698,  -3.312,-19.312,-10.625
67539.43696,  -3.125,-19.500,-10.375
67539.45696,  -3.125,-19.188,-10.188
67539.47672,  -3.000,-19.188,-10.375
67539.49697,  -2.812,-18.812,-11.062
67539.51696,  -3.000,-18.938,-11.062
67539.53698,  -3.125,-18.938,-11.125
67539.55697,  -3.125,-19.188,-11.062
67539.57697,  -3.125,-18.750,-10.688
67539.59699,  -3.375,-18.562,-11.000
67539.61698,  -3.500,-18.625,-11.188
67539.63698,  -3.625,-18.562,-11.125
67539.65695,  -3.750,-18.750,-11.000
67539.67696,  -3.625,-18.875,-11.000
67539.69698,  -3.312,-18.750,-10.812
67539.71698,  -3.188,-18.562,-10.750
67539.73698,  -3.000,-18.625,-10.938
67539.75699,  -3.062,-18.500,-10.938
67539.77697,  -3.125,-18.750,-10.625
67539.79701,  -3.062,-18.562,-10.438
67539.81700,  -3.062,-18.625,-10.688
67539.83699,  -3.062,-18.625,-10.750
67539.85697,  -3.062,-18.500,-10.875
67539.87700,  -3.312,-18.625,-11.000
67539.89696,  -3.188,-18.625,-11.000
67539.91696,  -3.250,-18.938,-10.750
67539.93699,  -3.125,-18.938,-11.125
67539.95698,  -2.938,-19.438,-11.312
67539.97697,  -3.062,-19.375,-11.250
67539.99696,  -3.062,-19.312,-11.312
67540.01700,  -3.188,-19.625,-11.688
67540.03699,  -3.250,-19.625,-11.750
67540.05699,  -3.250,-19.625,-11.938
67540.07695,  -3.250,-19.625,-12.188
67540.09674,  -3.500,-19.875,-12.250
67540.11669,  -3.562,-19.562,-12.062
67540.13666,  -3.375,-20.375,-10.875
67540.15681,  -3.438,-21.000, -9.188
67540.17679,  -3.625,-21.062, -7.562
67540.19678,  -3.562,-21.562, -6.125
67540.21680,  -3.688,-22.000, -4.750
67540.23680,  -3.375,-22.188, -3.125
67540.25679,  -3.125,-22.375, -1.750
67540.27678,  -2.938,-22.812, -0.375
67540.29685,  -3.000,-22.438, -0.250
67540.31667,  -3.125,-22.312, -0.375
67540.33687,  -2.812,-22.438, -0.438
67540.35689,  -2.562,-22.312, -0.375
67540.37698,  -2.625,-22.500, -0.688
67540.39696,  -2.688,-22.688, -0.812
67540.41699,  -2.938,-22.812, -0.875
67540.43697,  -3.000,-22.562, -1.312
67540.45698,  -2.938,-22.688, -1.312
67540.47697,  -2.938,-22.688, -1.500
67540.49698,  -2.812,-22.750, -1.500
67540.51698,  -2.812,-23.000, -1.500
67540.53697,  -2.938,-23.000, -1.375
67540.55701,  -2.875,-23.125, -1.375
67540.57700,  -2.625,-23.000, -1.250
67540.59697,  -2.938,-23.125, -1.125
67540.61697,  -2.750,-22.875, -0.938
67540.63698,  -2.438,-22.562, -0.625
67540.65697,  -2.500,-22.625, -0.500
67540.67697,  -2.688,-22.500, -0.438
67540.69699,  -2.875,-22.375, -1.375
67540.71699,  -2.750,-22.062, -1.438
67540.73697,  -2.875,-22.062, -1.250
67540.75697,  -2.688,-22.125, -1.250
67540.77677,  -2.688,-22.375, -1.438
67540.79680,  -3.000,-22.688, -1.688
67540.81667,  -3.125,-22.875, -1.750
67540.83668,  -3.062,-23.125, -1.750
67540.85677,  -2.438,-23.438, -0.312
67540.87678,  -2.750,-23.562, -0.500
67540.89665,  -2.875,-23.438, -0.938
67540.91667,  -2.562,-23.625, -0.938
67540.93667,  -2.500,-23.750, -0.812
67540.95678,  -2.500,-23.938, -0.938
67540.97679,  -2.562,-23.750, -1.125
67540.99679,  -2.375,-23.375, -1.438
67541.01678,  -2.625,-22.938, -1.750
67541.03680,  -2.438,-23.062, -1.750
67541.05679,  -2.250,-23.250, -1.500
67541.07678,  -2.625,-22.750, -1.375
67541.09676,  -2.938,-22.438, -1.375
67541.11680,  -2.688,-22.062, -1.312
67541.13679,  -2.500,-22.125, -1.188
67541.15687,  -2.938,-22.375, -0.875
67541.17689,  -3.062,-22.750, -0.750
67541.19697,  -3.125,-22.750, -0.625
67541.21698,  -3.250,-22.750, -0.688
67541.23697,  -3.250,-22.875, -0.625
67541.25699,  -3.375,-23.062, -0.688
67541.27698,  -3.500,-23.188, -0.500
67541.29695,  -3.438,-23.000, -0.375
67541.31699,  -3.062,-22.938, -0.375
67541.33698,  -3.000,-22.625, -0.562
67541.35698,  -2.938,-22.500, -0.438
67541.37697,  -2.688,-22.500, -0.438
67541.39699,  -2.625,-22.812, -0.438
67541.41670,  -2.312,-22.625, -0.375
67541.43699,  -2.312,-22.688, -0.375
67541.45701,  -2.438,-22.812, -0.438
67541.47697,  -2.625,-22.625, -0.438
67541.49697,  -2.625,-22.625, -0.688
67541.51696,  -2.375,-22.375, -0.938
67541.53697,  -2.375,-22.250, -1.000
67541.55698,  -2.500,-22.250, -1.125
67541.57697,  -2.562,-22.125, -1.250
67541.59699,  -2.562,-22.000, -1.375
67541.61698,  -2.375,-21.875, -1.438
67541.63696,  -2.125,-21.875, -1.438
67541.65700,  -2.062,-21.875, -1.125
67541.67702,  -2.312,-22.312, -1.125
67541.69696,  -2.375,-22.375, -0.750
67541.71696,  -2.375,-22.062, -0.875
67541.73698,  -2.375,-22.438, -0.938
67541.75697,  -2.500,-22.375, -0.750
67541.77697,  -2.812,-22.500, -0.625
67541.79698,  -2.812,-22.812, -0.562
67541.81698,  -2.812,-22.688, -0.688
67541.83696,  -2.875,-22.125, -1.688
67541.85696,  -3.250,-22.438, -1.812
67541.87697,  -3.000,-22.562, -1.625
67541.89699,  -2.938,-22.688, -1.312
67541.91697,  -2.812,-23.000, -1.188
67541.93698,  -2.812,-22.938, -1.062
67541.95682,  -2.812,-22.812, -0.750
67541.97698,  -3.062,-23.312, -0.312
67541.99696,  -3.000,-23.938,  1.188
67542.01700,  -2.750,-23.688,  1.062
67542.03698,  -2.812,-24.000,  1.375
67542.05697,  -3.000,-23.812,  1.500
67542.07698,  -3.000,-23.688,  1.375
67542.09696,  -2.750,-23.625,  1.625
67542.11699,  -2.750,-23.562,  1.562
67542.13697,  -2.562,-23.438,  1.500
67542.15698,  -2.438,-23.438,  1.312
67542.17697,  -2.562,-23.500,  1.688
67542.19696,  -2.625,-23.188,  1.625
67542.21699,  -2.625,-23.250,  1.562
67542.23699,  -2.750,-23.000,  0.125
67542.25694,  -2.812,-22.688, -1.312
67542.27698,  -3.000,-22.062, -2.812
67542.29676,  -3.562,-21.188, -3.812
67542.31670,  -3.688,-20.500, -5.000
67542.33670,  -3.500,-20.312, -6.438
67542.35675,  -3.562,-19.875, -7.938
67542.37673,  -3.625,-19.250, -9.438
67542.39684,  -3.625,-19.375, -9.625
67542.41680,  -3.562,-19.375, -9.812
67542.43679,  -3.688,-19.688, -9.875
67542.45678,  -3.188,-20.062,-10.500
67542.47676,  -3.188,-20.000,-10.688
67542.49685,  -3.250,-19.562,-10.938
67542.51687,  -3.125,-19.562,-10.875
67542.53686,  -2.938,-19.562,-10.875
67542.55702,  -2.625,-19.250,-10.812
67542.57698,  -2.938,-19.125,-10.938
67542.59697,  -2.875,-18.812,-10.938
67542.61696,  -2.562,-18.812,-10.750
67542.63697,  -2.812,-19.062,-10.688
67542.65698,  -2.812,-19.062,-10.688
67542.67698,  -2.625,-19.125,-10.688
67542.69699,  -2.625,-19.125,-10.688
67542.71700,  -2.812,-18.938,-10.812
67542.73697,  -2.625,-19.000,-10.938
67542.75698,  -2.438,-19.188,-11.250
67542.77701,  -2.688,-18.875,-11.438
67542.79698,  -2.500,-18.875,-11.750
67542.81697,  -2.500,-18.750,-11.750
67542.83699,  -2.562,-18.438,-11.688
67542.85698,  -2.812,-18.438,-11.625
67542.87699,  -3.000,-18.625,-11.438
67542.89696,  -3.062,-18.375,-11.188
67542.91698,  -3.250,-18.125,-10.938
67542.93697,  -3.188,-18.438,-11.062
67542.95697,  -3.062,-18.312,-10.938
67542.97699,  -3.188,-18.438,-10.750
67542.99699,  -3.312,-18.562,-10.812
67543.01697,  -3.188,-18.500,-10.875
67543.03700,  -3.000,-18.500,-10.938
67543.05698,  -3.125,-18.750,-11.000
67543.07697,  -2.875,-18.688,-10.938
67543.09697,  -2.625,-19.125,-10.438
67543.11701,  -2.688,-19.062,-10.250
67543.13697,  -2.812,-19.500,-10.375
67543.15698,  -2.812,-19.500,-10.375
67543.17699,  -2.500,-19.500,-10.375
67543.19700,  -2.625,-19.688,-10.500
67543.21698,  -2.625,-19.500,-10.375
67543.23674,  -2.938,-19.688,-10.312
67543.25699,  -3.188,-18.938,-10.812
67543.27700,  -3.125,-19.062,-11.125
67543.29695,  -2.688,-18.812,-11.188
67543.31700,  -2.688,-18.875,-11.375
67543.33699,  -3.000,-18.938,-11.562
67543.35698,  -2.875,-18.812,-11.312
67543.37697,  -2.688,-19.000,-11.312
67543.39699,  -2.562,-19.000,-11.312
67543.41699,  -2.688,-19.000,-11.312
67543.43700,  -2.875,-18.812,-11.250
67543.45699,  -3.062,-18.688,-11.250
67543.47699,  -3.188,-18.500,-11.312
67543.49695,  -3.188,-18.375,-11.312
67543.51696,  -3.062,-18.188,-11.250
67543.53698,  -3.188,-18.062,-11.375
67543.55698,  -2.938,-17.625,-11.250
67543.57696,  -3.688,-18.375,-10.938
67543.59698,  -3.688,-18.438,-10.812
67543.61697,  -3.688,-18.688,-10.625
67543.63697,  -3.938,-18.688,-10.438
67543.65701,  -3.750,-18.938,-10.375
67543.67698,  -3.625,-19.000,-10.438
67543.69697,  -3.625,-19.125,-10.250
67543.71696,  -3.562,-19.438,-10.562
67543.73698,  -3.000,-19.188,-10.750
67543.75701,  -2.938,-19.250,-10.688
67543.77698,  -3.125,-19.188,-10.688
67543.79700,  -2.625,-19.125,-10.688
67543.81698,  -2.812,-19.062,-10.688
67543.83696,  -3.000,-19.062,-10.812
67543.85698,  -2.688,-19.000,-11.125
67543.87701,  -3.250,-19.250,-11.125
67543.89697,  -3.000,-19.125,-11.375
67543.91697,  -3.000,-19.250,-11.688
67543.93698,  -2.938,-19.188,-11.938
67543.95698,  -3.250,-19.438,-11.875
67543.97697,  -3.125,-19.188,-11.938
67543.99695,  -3.250,-19.125,-11.562
67544.01698,  -3.438,-19.125,-11.375
